created_at,source,original_text,cleaned_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
Fri Jun 18 23:28:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @WHOAFRO: ""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Afri…","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22","Sentiment(polarity=0.125, subjectivity=0.325)",0.125,0.325,en,109.0,97.0,stephenpalmer,48786,14311,13367,,COVID19,WHOAFRO,London,
Fri Jun 18 23:28:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @WHOAFRO: ""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Afri…","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22","Sentiment(polarity=0.125, subjectivity=0.325)",0.125,0.325,en,110.0,98.0,runsintheriver1,20911,88,362,,COVID19,WHOAFRO,,
Fri Jun 18 23:29:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.","Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",0.24318181818181817,0.5022727272727273,en,104.0,36.0,CraigSobey,150083,19588,21535,,,Artemis2030,Melbourne Australia,
Fri Jun 18 23:29:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @RussiaUN: #Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 va…,"#Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 vaccines have been shipped to #Angola, #Guinea and #Djibouti. We intend to significantly expand deliveries of the vaccines. @mfa_russia https://t.co/GXOLcqGZSI","Sentiment(polarity=0.3875, subjectivity=0.6875)",0.3875,0.6875,en,0.0,1.0,BRASIL_ACABOU,404539,2616,4986,,Chumakov,RussiaUN,,
Fri Jun 18 23:29:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My view guided by seeing the absolute relief when folk get their vaccination, so many people are integral to the pr… https://t.co/cVxGhfCZ6M",,,,,en,,,Gillman0John,13957,1841,2213,,,,,
Fri Jun 18 23:29:40 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,487.0,313.0,fixmythtwit,1274,255,182,False,,shawajason,Madagascar,
Fri Jun 18 23:29:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @beansprouts_mom: It's BOTH, dammit, both. Vaccine AND protective measures until we are all safe. ESPECIALLY kids. Because we are a trul…","It's BOTH, dammit, both. Vaccine AND protective measures until we are all safe. ESPECIALLY kids. Because we are a truly broken civilization if we are one that does not protect kids from the long-term impacts of #COVID19, let alone the 1 in 12 #LongCovidKids now. https://t.co/Hte4ys2K87","Sentiment(polarity=0.033333333333333326, subjectivity=0.6333333333333333)",0.033333333333333326,0.6333333333333333,en,18.0,4.0,chaddockcostelo,58889,2421,2870,,,beansprouts_mom,"Langley, British Columbia",
Fri Jun 18 23:29:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Uganda imposes new anti-coronavirus measures to stem raging pandemic: Reuters https://t.co/K3gjEpgqzf

MORE w/ EcoS… https://t.co/wWdB8L3Cns",,,,,en,,,ecobearwitness,52067,1290,3304,False,,,"New York, USA",
Fri Jun 18 23:30:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",In today's #Covid19 roundup: A Belgian court has issued a decision in the European Commission’s legal case against… https://t.co/WeMzkvXZXQ,,,,,en,,,endpts,37337,17672,34,False,Covid19,,Global,
Fri Jun 18 23:30:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,487.0,314.0,rae_muk,170912,1085,1354,False,,shawajason,Kenyan!!,
Fri Jun 18 23:30:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @PrakashLab: What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available…,What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available! I am struggling to make sense of the world these days. We learned a lot with India’s 2nd wave - those lessons should be broadly applicable. @IndiaCOVIDSOS https://t.co/w750DIQBqG,"Sentiment(polarity=0.1875, subjectivity=0.23750000000000002)",0.1875,0.23750000000000002,en,109.0,50.0,DrJudyStone,245070,11274,5369,,,PrakashLab,Maryland and Maine,
Fri Jun 18 23:30:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,"Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.","Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.1958333333333333,0.2875,en,173.0,140.0,catmkirk,529,459,598,,,MoetiTshidi,"Virginia, USA",
Fri Jun 18 23:31:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Africa has Mutations virus 🦠 of CLUSTER 5 and coronavirus @WhiteHouse @JoeBiden @USA_China_Talk @LDN_gov,,,,,en,,,BrandonPlanY,4467,58,623,,,WhiteHouse,USA ,
Fri Jun 18 23:31:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,507.0,257.0,JSQhome1,1769,40,477,,,globalhlthtwit,,
Fri Jun 18 23:31:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,,,en,489.0,316.0,thelondonboys47,182967,2537,1717,False,,shawajason,,
Fri Jun 18 23:31:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM","Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",0.16666666666666666,0.18888888888888888,en,603.0,675.0,Daleep_Sid,3278,177,546,,,TelGlobalHealth,,
Fri Jun 18 23:31:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333333333333,0.7833333333333333,en,903.0,293.0,BFF808,144602,258,493,,WeCanDoThis,CDCDirector,"Macomb, MI",
Fri Jun 18 23:32:02 +0000 2021,"<a href=""https://twitter.com/Jeremiade2"" rel=""nofollow"">PF Trusted News</a>",RT @RussiaUN: #Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 va…,"#Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 vaccines have been shipped to #Angola, #Guinea and #Djibouti. We intend to significantly expand deliveries of the vaccines. @mfa_russia https://t.co/GXOLcqGZSI","Sentiment(polarity=0.3875, subjectivity=0.6875)",0.3875,0.6875,en,0.0,2.0,PoutineFrance,70382,21369,3454,,Chumakov,RussiaUN,,
Fri Jun 18 23:32:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 903,0,… https://t.co/BIFOSMqj4K",,,,,en,,,PuneUpdater,4640,88,0,,,,,
Fri Jun 18 23:32:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 181,26… https://t.co/EB0M2lqbS5",,,,,en,,,PuneUpdater,4640,88,0,,,,,
Fri Jun 18 23:32:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg","Sentiment(polarity=0.09375, subjectivity=0.28125)",0.09375,0.28125,en,176.0,121.0,propanegirl1964,42424,2241,4162,,COVID19,CDCgov,Florida,
Fri Jun 18 23:32:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD","Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.700743415417188e-17,0.6333333333333334,en,591.0,387.0,SeekTheFacts,5251,192,435,,,RealJoelSmalley,,
Fri Jun 18 23:32:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WHOAFRO: ""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Afri…","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22","Sentiment(polarity=0.125, subjectivity=0.325)",0.125,0.325,en,110.0,99.0,LFC_Grae,43744,890,2078,,COVID19,WHOAFRO,"England, United Kingdom",
Fri Jun 18 23:32:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelGlobalHealth: ""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases shou…","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr","Sentiment(polarity=0.14444444444444446, subjectivity=0.19999999999999998)",0.14444444444444446,0.19999999999999998,en,293.0,269.0,over_boiled,9372,174,249,,,TelGlobalHealth,Long Island City NY ,
Fri Jun 18 23:32:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Milhouse_Van_Ho: New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As…","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.","Sentiment(polarity=0.02727272727272727, subjectivity=0.4909090909090909)",0.02727272727272727,0.4909090909090909,en,266.0,96.0,carter94017784,44790,71,272,,,Milhouse_Van_Ho,,
Fri Jun 18 23:32:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19… https://t.co/9Ox5DehnKm",,,,,en,,,GrandpaSnarky,15078,69500,46231,False,Covid_19,KarlieInCali,Rhode Island ,
Fri Jun 18 23:32:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.","Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",0.24318181818181817,0.5022727272727273,en,106.0,37.0,eternaljjoy,11477,173,3501,,,Artemis2030,,
Fri Jun 18 23:33:01 +0000 2021,"<a href=""https://www.socialchamp.io"" rel=""nofollow"">SocialChamp IO </a>","RT @TheAfricaReport: The @WHO initiative came ahead of the @G7 summit, which pledged to provide a billion doses to the poorest countries. T…","The @WHO initiative came ahead of the @G7 summit, which pledged to provide a billion doses to the poorest countries. The #USA announced that it would be providing 500 million doses of #PfizerVaccine but did not provide any details regarding distribution.

https://t.co/CV4iNwMRm6","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,9.0,4.0,TheAfricaReport,23399,189878,1162,,,TheAfricaReport,"Paris, France",
Fri Jun 18 23:33:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GrandpaSnarky: Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19…","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,2.0,1.0,trig18,433,36,612,,Covid_19,GrandpaSnarky,Outerspace,
Fri Jun 18 23:33:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The March 2021 scientific study titled ""Disclosure of Informed Consent to Vaccine Trial Subjects ..."" concludes:… https://t.co/eqNLRgfx6t",,,,,en,,,quebeclibrefran,41850,514,261,False,,,Montreal,
